ano_mes,trimestre,qtd,qtd_atvc_cont,cat3_1,cat3_2,cat3_3,cat3_4,cat3_5,cat3_6,cat4_1,cat4_2,cat4_3,cat10_1
202509,03T25,603,420,A1,C2,B3,C4,A5,C6,C1,C2,B3,C2
202509,03T25,106,73,C1,B2,A3,C4,B5,A6,B1,D2,C3,C9
202509,03T25,3395,2365,B1,B2,C3,A4,A5,A6,C1,D2,D3,C10
202509,03T25,533,371,C1,A2,A3,A4,A5,A6,A1,D2,A3,C7
202509,03T25,1655,1152,A1,B2,A3,C4,A5,C6,C1,C2,D3,C7
202509,03T25,241,167,B1,B2,C3,B4,A5,B6,B1,A2,A3,C1
202509,03T25,817,569,B1,B2,B3,B4,C5,C6,C1,C2,B3,C6
202509,03T25,2130,1483,B1,C2,C3,C4,A5,A6,B1,D2,C3,C1
202509,03T25,160,111,B1,B2,A3,C4,B5,B6,A1,D2,A3,C3
202509,03T25,269,187,C1,A2,B3,B4,C5,B6,C1,D2,A3,C7
202509,03T25,1429,995,B1,C2,A3,C4,C5,C6,B1,D2,C3,C2
202509,03T25,217,151,C1,B2,C3,C4,B5,C6,B1,D2,A3,C8
202509,03T25,2920,2034,B1,C2,A3,C4,C5,C6,A1,C2,D3,C8
202509,03T25,642,447,C1,A2,A3,A4,C5,B6,D1,D2,A3,C7
202509,03T25,1540,1072,B1,A2,A3,A4,B5,A6,A1,B2,D3,C2
202509,03T25,211,146,B1,A2,A3,B4,C5,A6,C1,B2,D3,C1
202509,03T25,409,284,A1,B2,A3,B4,A5,A6,A1,A2,C3,C5
202509,03T25,773,538,C1,B2,B3,A4,A5,C6,D1,B2,A3,C9
202509,03T25,195,135,A1,B2,A3,A4,C5,C6,C1,B2,B3,C6
202509,03T25,389,271,C1,A2,C3,B4,C5,C6,C1,C2,A3,C6
202509,03T25,223,155,A1,B2,A3,A4,A5,C6,A1,D2,D3,C9
202509,03T25,660,459,A1,C2,A3,B4,A5,C6,C1,B2,D3,C2
202509,03T25,1298,904,B1,C2,B3,A4,B5,B6,D1,C2,B3,C5
202509,03T25,323,225,B1,B2,B3,C4,B5,B6,A1,A2,C3,C10
202509,03T25,1414,985,A1,B2,A3,C4,B5,B6,A1,C2,A3,C4
202509,03T25,237,165,C1,C2,B3,B4,C5,B6,D1,A2,C3,C7
202509,03T25,295,205,B1,A2,C3,C4,C5,C6,D1,A2,A3,C2
202509,03T25,722,502,C1,B2,A3,B4,B5,C6,D1,D2,A3,C6
202509,03T25,337,234,B1,A2,A3,A4,A5,C6,D1,D2,C3,C7
202509,03T25,522,363,B1,C2,A3,C4,C5,C6,B1,B2,C3,C7
202509,03T25,287,199,A1,B2,A3,A4,C5,A6,A1,D2,B3,C8
202509,03T25,2039,1420,A1,A2,C3,A4,C5,C6,A1,D2,C3,C5
202509,03T25,2160,1504,B1,B2,B3,A4,A5,C6,B1,C2,D3,C1
202509,03T25,2450,1706,C1,B2,B3,C4,B5,B6,B1,A2,B3,C4
202509,03T25,210,146,C1,A2,A3,C4,C5,C6,A1,C2,B3,C2
202509,03T25,78,54,A1,A2,A3,C4,A5,B6,C1,C2,A3,C8
202509,03T25,49,34,C1,A2,B3,C4,B5,A6,D1,B2,A3,C2
202509,03T25,766,533,A1,C2,B3,C4,C5,B6,B1,A2,A3,C2
202509,03T25,949,661,B1,C2,B3,A4,A5,B6,A1,C2,B3,C1
202509,03T25,1096,763,A1,B2,C3,A4,A5,C6,B1,D2,D3,C3
202509,03T25,562,391,B1,A2,C3,C4,A5,B6,C1,D2,C3,C3
202509,03T25,1822,1269,C1,A2,B3,A4,B5,A6,A1,A2,A3,C3
202509,03T25,1221,850,C1,B2,A3,A4,C5,C6,C1,D2,B3,C6
202509,03T25,331,230,C1,B2,C3,C4,B5,B6,C1,B2,A3,C2
202509,03T25,149,103,C1,C2,A3,B4,C5,C6,C1,A2,C3,C7
202509,03T25,134,93,C1,B2,C3,C4,A5,C6,C1,A2,D3,C5
202509,03T25,3261,2271,C1,A2,A3,A4,A5,C6,B1,B2,B3,C10
202509,03T25,992,691,C1,B2,A3,C4,A5,A6,B1,D2,C3,C7
202509,03T25,325,226,C1,C2,C3,A4,C5,A6,A1,A2,B3,C1
202509,03T25,377,262,C1,A2,B3,B4,A5,B6,B1,C2,C3,C10
202509,03T25,231,160,C1,A2,A3,C4,C5,C6,B1,A2,A3,C8
202509,03T25,1546,1077,C1,B2,B3,B4,B5,A6,A1,B2,B3,C3
202509,03T25,1468,1022,B1,A2,B3,C4,B5,A6,C1,B2,C3,C7
202509,03T25,855,595,C1,A2,B3,B4,A5,A6,B1,D2,B3,C10
202509,03T25,947,659,B1,B2,A3,A4,B5,C6,C1,B2,C3,C3
202509,03T25,808,562,C1,A2,A3,A4,C5,B6,C1,B2,A3,C3
202509,03T25,55,38,B1,A2,C3,C4,A5,B6,A1,D2,D3,C3
202509,03T25,201,140,A1,B2,B3,C4,A5,B6,D1,D2,C3,C2
202509,03T25,951,662,B1,A2,A3,C4,C5,B6,B1,D2,A3,C4
202509,03T25,104,72,A1,B2,B3,C4,B5,C6,B1,C2,D3,C7
202509,03T25,47,32,A1,A2,C3,A4,C5,C6,A1,B2,B3,C1
202509,03T25,10,6,C1,A2,A3,C4,B5,B6,A1,A2,C3,C9
202509,03T25,1942,1352,C1,C2,A3,B4,A5,C6,B1,C2,C3,C4
202509,03T25,460,320,C1,A2,A3,A4,C5,B6,D1,C2,B3,C10
202509,03T25,151,105,C1,A2,B3,C4,B5,C6,C1,C2,C3,C7
202509,03T25,84,58,C1,A2,C3,A4,C5,C6,B1,B2,B3,C3
202509,03T25,687,478,C1,A2,A3,C4,C5,A6,B1,C2,C3,C10
202509,03T25,1143,796,A1,B2,B3,B4,A5,A6,C1,C2,A3,C3
202509,03T25,180,125,B1,B2,A3,B4,C5,B6,D1,B2,B3,C9
202509,03T25,694,483,A1,B2,B3,C4,C5,B6,B1,A2,B3,C3
202509,03T25,324,225,C1,A2,A3,A4,A5,B6,D1,A2,D3,C4
202509,03T25,468,326,C1,B2,C3,B4,A5,A6,A1,C2,C3,C7
202509,03T25,2958,2060,A1,B2,B3,B4,B5,B6,B1,C2,A3,C4
202509,03T25,69,48,B1,A2,A3,A4,C5,A6,B1,A2,C3,C4
202509,03T25,852,593,A1,C2,B3,B4,B5,C6,B1,C2,B3,C3
202509,03T25,1777,1237,A1,C2,C3,A4,A5,C6,B1,D2,A3,C8
202509,03T25,373,259,A1,A2,C3,A4,B5,A6,C1,C2,C3,C7
202509,03T25,562,391,B1,A2,A3,A4,A5,B6,D1,B2,A3,C2
202509,03T25,435,303,A1,B2,C3,C4,B5,A6,D1,D2,A3,C9
202509,03T25,71,49,A1,B2,C3,B4,C5,C6,C1,C2,B3,C5
202509,03T25,546,380,B1,C2,B3,B4,B5,B6,D1,B2,A3,C2
202509,03T25,11,7,C1,A2,A3,A4,A5,C6,B1,B2,B3,C9
202509,03T25,764,532,A1,B2,B3,B4,B5,C6,C1,C2,B3,C6
202509,03T25,1278,890,B1,B2,A3,A4,A5,B6,B1,C2,C3,C5
202509,03T25,719,500,A1,A2,C3,A4,A5,A6,C1,B2,B3,C1
202509,03T25,614,427,B1,A2,C3,A4,B5,C6,B1,A2,C3,C10
202509,03T25,762,530,C1,C2,B3,B4,C5,C6,A1,C2,A3,C7
202509,03T25,1982,1380,B1,A2,C3,B4,B5,A6,C1,A2,B3,C9
202509,03T25,155,107,A1,B2,B3,B4,A5,A6,B1,B2,B3,C8
202509,03T25,587,408,B1,A2,C3,B4,C5,C6,C1,D2,B3,C1
202509,03T25,84,58,A1,B2,A3,A4,C5,A6,C1,B2,B3,C5
202509,03T25,1589,1107,C1,C2,C3,A4,C5,A6,A1,D2,B3,C1
202509,03T25,759,528,B1,A2,B3,B4,A5,B6,D1,D2,D3,C10
202509,03T25,1378,960,B1,B2,A3,C4,A5,C6,B1,D2,A3,C2
202509,03T25,2168,1510,B1,C2,A3,A4,A5,A6,C1,C2,A3,C9
202509,03T25,1579,1100,B1,B2,B3,A4,C5,A6,B1,C2,B3,C7
202509,03T25,179,124,C1,B2,A3,C4,B5,B6,A1,B2,C3,C10
202509,03T25,197,137,C1,C2,A3,B4,A5,B6,A1,C2,C3,C10
202509,03T25,34,23,A1,A2,A3,C4,B5,C6,B1,A2,C3,C8
202509,03T25,174,121,C1,B2,C3,A4,B5,C6,A1,A2,C3,C2
202509,03T25,720,501,B1,C2,C3,C4,A5,B6,C1,C2,A3,C5
202509,03T25,723,503,A1,B2,C3,C4,A5,B6,C1,A2,D3,C9
202509,03T25,1472,1025,A1,B2,B3,C4,A5,C6,C1,A2,B3,C10
202509,03T25,4,2,B1,B2,C3,C4,B5,A6,D1,C2,B3,C8
202509,03T25,117,81,B1,B2,B3,B4,B5,A6,C1,C2,C3,C9
202509,03T25,375,261,C1,B2,A3,A4,B5,C6,D1,A2,A3,C1
202509,03T25,180,125,C1,A2,C3,A4,C5,C6,D1,B2,B3,C9
202509,03T25,92,64,C1,B2,A3,A4,A5,B6,A1,A2,B3,C6
202509,03T25,455,316,A1,C2,B3,A4,C5,B6,B1,D2,D3,C2
202509,03T25,407,283,B1,A2,B3,C4,B5,C6,D1,B2,C3,C8
202510,04T25,2200,1393,A1,B2,A3,C4,B5,C6,D1,C2,A3,C2
202510,04T25,175,110,A1,C2,A3,B4,B5,A6,B1,C2,D3,C4
202510,04T25,1528,967,A1,B2,C3,B4,C5,A6,B1,A2,A3,C9
202510,04T25,731,462,A1,A2,B3,C4,B5,A6,D1,C2,D3,C1
202510,04T25,3296,2087,B1,C2,A3,A4,A5,A6,C1,A2,A3,C7
202510,04T25,1484,939,A1,B2,C3,B4,B5,A6,A1,D2,C3,C7
202510,04T25,65,41,B1,C2,C3,A4,C5,C6,A1,B2,B3,C6
202510,04T25,409,259,C1,B2,A3,C4,B5,B6,A1,D2,C3,C3
202510,04T25,3739,2368,C1,C2,C3,C4,A5,B6,A1,D2,D3,C2
202510,04T25,512,324,A1,A2,B3,B4,A5,A6,C1,C2,B3,C9
202510,04T25,88,55,A1,A2,C3,A4,A5,B6,B1,A2,D3,C3
202510,04T25,1980,1254,B1,B2,C3,B4,A5,A6,C1,A2,B3,C1
202510,04T25,58,36,B1,A2,A3,C4,B5,B6,A1,B2,D3,C8
202510,04T25,436,276,C1,B2,A3,C4,C5,C6,B1,D2,B3,C9
202510,04T25,1143,723,A1,C2,A3,A4,A5,B6,B1,D2,C3,C7
202510,04T25,731,462,C1,B2,C3,C4,A5,B6,D1,D2,C3,C9
202510,04T25,250,158,A1,A2,C3,A4,B5,A6,D1,D2,D3,C6
202510,04T25,273,172,C1,A2,B3,A4,B5,C6,D1,D2,C3,C2
202510,04T25,606,383,A1,C2,B3,A4,A5,C6,B1,C2,D3,C10
202510,04T25,121,76,B1,C2,A3,A4,B5,B6,D1,A2,C3,C1
202510,04T25,991,627,C1,B2,A3,B4,C5,A6,D1,D2,B3,C7
202510,04T25,713,451,C1,C2,B3,B4,C5,C6,B1,B2,D3,C8
202510,04T25,1058,670,A1,A2,B3,A4,C5,B6,A1,D2,A3,C2
202510,04T25,153,96,A1,A2,C3,B4,C5,A6,D1,A2,A3,C7
202510,04T25,252,159,A1,A2,A3,B4,B5,C6,B1,A2,B3,C5
202510,04T25,565,357,A1,C2,A3,B4,B5,A6,C1,B2,B3,C3
202510,04T25,1577,998,B1,C2,B3,C4,C5,C6,B1,B2,A3,C4
202510,04T25,879,556,C1,B2,B3,A4,B5,C6,B1,A2,A3,C9
202510,04T25,2293,1452,C1,B2,A3,C4,A5,A6,B1,D2,B3,C4
202510,04T25,976,618,A1,C2,C3,C4,C5,C6,A1,A2,A3,C6
202510,04T25,1730,1095,A1,A2,B3,A4,A5,C6,A1,D2,D3,C7
202510,04T25,130,82,A1,C2,C3,B4,C5,A6,B1,A2,C3,C5
202510,04T25,839,531,C1,C2,A3,A4,A5,C6,B1,C2,B3,C1
202510,04T25,85,53,C1,C2,C3,A4,B5,C6,B1,C2,B3,C10
202510,04T25,505,319,C1,B2,C3,B4,C5,A6,B1,B2,A3,C3
202510,04T25,837,530,C1,C2,A3,C4,C5,A6,A1,B2,D3,C6
202510,04T25,862,545,B1,B2,C3,B4,B5,C6,C1,C2,D3,C2
202510,04T25,896,567,C1,A2,A3,B4,C5,B6,B1,C2,D3,C6
202510,04T25,2857,1809,B1,C2,C3,C4,A5,B6,D1,C2,B3,C4
202510,04T25,105,66,C1,C2,C3,C4,B5,A6,A1,C2,D3,C10
202510,04T25,1611,1020,C1,B2,C3,B4,A5,A6,D1,A2,B3,C10
202510,04T25,264,167,A1,A2,B3,B4,A5,B6,D1,B2,D3,C8
202510,04T25,151,95,A1,B2,B3,C4,A5,A6,D1,A2,C3,C4
202510,04T25,951,602,B1,A2,B3,B4,A5,A6,D1,C2,B3,C5
202510,04T25,60,38,C1,C2,C3,B4,B5,C6,C1,D2,A3,C9
202510,04T25,1677,1062,A1,A2,A3,A4,C5,C6,D1,A2,C3,C2
202510,04T25,807,511,B1,A2,A3,C4,C5,B6,D1,D2,D3,C1
202510,04T25,256,162,C1,B2,C3,B4,B5,B6,D1,A2,A3,C8
202510,04T25,1496,947,A1,C2,B3,C4,B5,A6,A1,B2,C3,C7
202510,04T25,81,51,B1,A2,A3,C4,A5,B6,B1,C2,C3,C9
202510,04T25,57,36,C1,A2,C3,B4,C5,C6,C1,A2,B3,C2
202510,04T25,77,48,B1,B2,B3,B4,C5,B6,B1,B2,C3,C7
202510,04T25,1961,1241,A1,A2,A3,A4,C5,C6,A1,D2,A3,C7
202510,04T25,1464,927,A1,C2,C3,C4,B5,B6,A1,B2,C3,C6
202510,04T25,76,48,B1,A2,C3,A4,B5,A6,B1,D2,A3,C7
202510,04T25,1224,775,B1,A2,B3,B4,B5,B6,D1,A2,A3,C6
202510,04T25,369,233,C1,C2,A3,C4,C5,B6,B1,A2,D3,C2
202510,04T25,966,611,A1,C2,A3,C4,C5,C6,A1,B2,A3,C8
202510,04T25,312,197,A1,B2,C3,C4,C5,B6,C1,A2,C3,C4
202510,04T25,926,586,B1,A2,C3,A4,B5,C6,B1,C2,B3,C1
202510,04T25,408,258,C1,B2,C3,A4,C5,A6,A1,C2,A3,C2
202510,04T25,400,253,A1,A2,B3,B4,A5,A6,B1,A2,B3,C9
202510,04T25,1845,1168,A1,B2,C3,B4,C5,C6,D1,A2,A3,C9
202510,04T25,1520,962,C1,A2,B3,C4,C5,A6,A1,D2,B3,C9
202510,04T25,152,96,B1,C2,A3,C4,C5,A6,B1,B2,B3,C8
202510,04T25,419,265,B1,B2,B3,B4,C5,B6,C1,B2,B3,C4
202510,04T25,23,14,C1,A2,C3,A4,C5,B6,D1,A2,B3,C4
202510,04T25,126,79,C1,C2,C3,B4,B5,A6,B1,D2,B3,C10
202510,04T25,1040,658,B1,A2,B3,B4,A5,C6,B1,C2,B3,C6
202510,04T25,1600,1013,A1,B2,B3,C4,C5,B6,A1,A2,B3,C5
202510,04T25,412,260,B1,C2,C3,B4,A5,A6,C1,A2,C3,C6
202510,04T25,187,118,B1,B2,B3,A4,C5,C6,C1,B2,A3,C4
202510,04T25,1277,808,A1,C2,B3,B4,C5,A6,C1,A2,B3,C10
202510,04T25,1708,1081,B1,A2,C3,A4,C5,C6,A1,B2,D3,C1
202510,04T25,1319,835,A1,C2,C3,C4,C5,B6,B1,B2,C3,C4
202510,04T25,356,225,C1,A2,C3,C4,A5,A6,A1,D2,D3,C8
202510,04T25,305,193,A1,A2,B3,A4,B5,C6,B1,B2,B3,C4
202510,04T25,140,88,C1,B2,A3,C4,B5,B6,A1,A2,B3,C8
202510,04T25,453,286,A1,C2,C3,C4,B5,A6,A1,B2,B3,C6
202510,04T25,1237,783,B1,B2,C3,C4,B5,C6,C1,C2,B3,C9
202510,04T25,451,285,B1,C2,B3,B4,B5,B6,D1,B2,D3,C1
202510,04T25,645,408,B1,B2,A3,A4,B5,B6,D1,A2,A3,C5
202510,04T25,23,14,A1,B2,A3,C4,C5,A6,A1,A2,A3,C4
202510,04T25,2256,1428,A1,A2,A3,A4,B5,C6,B1,A2,A3,C2
202510,04T25,311,196,B1,C2,B3,A4,A5,A6,B1,D2,B3,C1
202510,04T25,1725,1092,A1,B2,B3,C4,B5,A6,D1,A2,B3,C5
202510,04T25,734,464,C1,A2,B3,A4,B5,A6,C1,A2,D3,C3
202510,04T25,845,535,B1,A2,A3,C4,A5,C6,A1,B2,B3,C7
202510,04T25,441,279,A1,C2,A3,B4,B5,B6,D1,C2,B3,C10
202510,04T25,316,200,B1,B2,A3,B4,A5,C6,A1,B2,B3,C3
202510,04T25,98,62,A1,B2,C3,B4,C5,A6,C1,B2,C3,C6
202510,04T25,2317,1467,C1,A2,B3,A4,C5,B6,B1,C2,B3,C7
202510,04T25,247,156,A1,B2,B3,C4,A5,C6,A1,B2,C3,C5
202510,04T25,264,167,A1,A2,B3,C4,A5,A6,B1,C2,B3,C8
202510,04T25,493,312,C1,B2,B3,B4,C5,B6,C1,C2,B3,C2
202510,04T25,342,216,B1,B2,C3,C4,C5,A6,A1,D2,B3,C6
202510,04T25,93,58,C1,C2,A3,B4,C5,A6,C1,A2,B3,C1
202510,04T25,632,400,C1,B2,A3,B4,A5,C6,A1,A2,B3,C5
202510,04T25,908,575,A1,B2,C3,C4,C5,A6,D1,A2,A3,C6
202510,04T25,37,23,C1,B2,C3,B4,B5,A6,A1,A2,C3,C10
202510,04T25,864,547,B1,C2,A3,A4,A5,B6,C1,A2,B3,C1
202510,04T25,239,151,B1,C2,B3,B4,A5,C6,B1,D2,A3,C2
202510,04T25,745,471,B1,A2,C3,C4,C5,A6,B1,B2,A3,C7
202510,04T25,292,184,B1,C2,C3,B4,C5,B6,C1,A2,A3,C1
202510,04T25,538,340,C1,A2,B3,C4,C5,A6,B1,B2,D3,C3
202510,04T25,1690,1070,A1,A2,B3,A4,C5,C6,D1,C2,A3,C6
202510,04T25,1480,937,A1,C2,A3,B4,A5,A6,C1,D2,D3,C2
202510,04T25,61,38,A1,C2,A3,C4,C5,B6,A1,D2,A3,C8
202510,04T25,255,161,A1,C2,B3,B4,A5,C6,C1,B2,A3,C1
202510,04T25,3511,2223,B1,B2,A3,B4,A5,A6,B1,B2,A3,C6
202510,04T25,535,338,A1,A2,B3,B4,C5,C6,D1,D2,B3,C4
202510,04T25,936,592,C1,C2,B3,C4,A5,C6,D1,C2,D3,C2
202510,04T25,736,466,B1,A2,A3,A4,C5,C6,A1,C2,C3,C6
202510,04T25,636,402,C1,C2,A3,C4,B5,A6,A1,A2,C3,C2
202510,04T25,70,44,A1,B2,C3,B4,C5,A6,B1,C2,C3,C1
202510,04T25,167,105,B1,C2,A3,B4,C5,C6,A1,D2,C3,C4
202510,04T25,380,240,B1,B2,C3,C4,B5,B6,D1,C2,B3,C7
202510,04T25,1908,1208,C1,A2,A3,A4,C5,B6,C1,B2,D3,C3
202510,04T25,502,317,A1,B2,B3,A4,C5,B6,B1,A2,C3,C3
202510,04T25,86,54,C1,C2,B3,A4,C5,C6,B1,C2,A3,C1
202510,04T25,1069,677,A1,A2,B3,A4,B5,C6,A1,B2,A3,C10
202510,04T25,108,68,A1,A2,B3,B4,C5,C6,D1,D2,C3,C6
202510,04T25,683,432,A1,B2,A3,C4,A5,B6,A1,C2,D3,C3
202510,04T25,273,172,C1,A2,B3,A4,A5,A6,C1,C2,C3,C6
202510,04T25,661,418,A1,A2,B3,B4,C5,A6,C1,C2,A3,C10
202510,04T25,50,31,A1,A2,A3,B4,B5,A6,A1,A2,A3,C9
202510,04T25,362,229,A1,A2,A3,A4,B5,B6,B1,A2,A3,C2
202510,04T25,293,185,A1,A2,C3,C4,B5,A6,D1,B2,B3,C8
202510,04T25,285,180,C1,C2,B3,C4,C5,C6,D1,C2,D3,C3
202510,04T25,1558,986,B1,B2,C3,B4,C5,B6,D1,B2,C3,C5
202510,04T25,803,508,C1,B2,A3,A4,A5,A6,A1,D2,C3,C2
202510,04T25,563,356,C1,A2,C3,C4,A5,C6,A1,D2,A3,C3
202510,04T25,1345,851,A1,C2,C3,A4,C5,C6,D1,A2,D3,C10
202510,04T25,81,51,C1,A2,B3,C4,B5,C6,D1,B2,B3,C1
202510,04T25,807,511,A1,C2,B3,A4,B5,B6,A1,C2,B3,C4
202510,04T25,2914,1845,A1,B2,C3,C4,C5,C6,A1,C2,B3,C6
202510,04T25,737,466,B1,B2,A3,C4,A5,A6,A1,B2,B3,C7
202510,04T25,1111,703,C1,B2,C3,B4,B5,A6,A1,A2,C3,C9
202510,04T25,1332,843,A1,C2,C3,B4,C5,C6,B1,A2,B3,C1
202510,04T25,865,547,A1,B2,B3,B4,C5,C6,C1,D2,A3,C4
202510,04T25,63,39,B1,C2,B3,A4,A5,B6,C1,B2,D3,C1
202510,04T25,363,229,B1,B2,C3,B4,A5,B6,A1,D2,B3,C2
202510,04T25,284,179,C1,C2,C3,A4,A5,C6,B1,C2,D3,C4
202510,04T25,1267,802,B1,A2,C3,C4,A5,A6,D1,A2,A3,C2
202510,04T25,224,141,B1,C2,B3,B4,C5,C6,C1,B2,B3,C1
202510,04T25,1087,688,B1,A2,A3,C4,B5,A6,C1,C2,B3,C2
202510,04T25,555,351,B1,B2,B3,C4,C5,A6,D1,B2,B3,C10
202510,04T25,971,614,A1,C2,A3,C4,C5,C6,D1,C2,C3,C1
202510,04T25,24,15,A1,B2,A3,A4,A5,C6,C1,D2,A3,C6
202510,04T25,167,105,C1,A2,A3,C4,A5,A6,C1,A2,B3,C4
202510,04T25,605,383,C1,C2,A3,C4,C5,C6,D1,A2,B3,C5
202510,04T25,1120,709,B1,B2,A3,B4,C5,A6,C1,C2,A3,C2
202510,04T25,34,21,B1,C2,C3,B4,B5,B6,B1,A2,D3,C3
202510,04T25,1684,1066,A1,B2,B3,B4,C5,B6,D1,D2,D3,C1
202510,04T25,165,104,B1,B2,C3,C4,B5,B6,B1,B2,A3,C5
202510,04T25,999,632,B1,C2,C3,C4,C5,A6,D1,B2,B3,C2
202510,04T25,591,374,B1,B2,C3,A4,B5,B6,C1,B2,C3,C4
202510,04T25,18,11,B1,A2,B3,C4,A5,C6,B1,D2,A3,C1
202510,04T25,675,427,B1,B2,B3,B4,C5,A6,C1,C2,B3,C2
202510,04T25,66,41,B1,C2,B3,C4,B5,A6,A1,B2,A3,C3
202510,04T25,357,226,C1,B2,B3,A4,C5,B6,C1,A2,A3,C2
202510,04T25,376,238,A1,C2,A3,B4,B5,B6,B1,B2,A3,C4
202510,04T25,842,533,B1,B2,C3,C4,A5,B6,B1,A2,C3,C7
202510,04T25,478,302,B1,A2,A3,A4,C5,A6,C1,A2,A3,C6
202510,04T25,316,200,A1,A2,B3,B4,B5,C6,A1,D2,B3,C3
202510,04T25,2527,1600,C1,C2,B3,A4,B5,B6,C1,C2,D3,C5
202510,04T25,250,158,C1,A2,A3,B4,A5,C6,A1,A2,D3,C8
202510,04T25,1241,785,A1,C2,B3,C4,C5,B6,C1,A2,C3,C8
202510,04T25,2608,1651,B1,A2,B3,C4,A5,C6,C1,C2,C3,C3
202510,04T25,599,379,C1,C2,C3,B4,B5,A6,B1,D2,D3,C5
202510,04T25,489,309,A1,C2,C3,C4,A5,C6,D1,D2,D3,C10
202510,04T25,169,107,A1,C2,B3,A4,B5,A6,C1,D2,D3,C9
202510,04T25,643,407,A1,B2,B3,B4,C5,C6,C1,D2,D3,C8
202510,04T25,1471,931,A1,C2,C3,B4,C5,C6,B1,B2,B3,C6
202510,04T25,1463,926,A1,B2,B3,C4,A5,B6,D1,A2,B3,C9
202510,04T25,744,471,B1,B2,B3,C4,A5,A6,B1,B2,C3,C8
202510,04T25,673,426,C1,A2,B3,C4,B5,B6,D1,A2,C3,C2
202510,04T25,794,502,A1,B2,C3,B4,A5,A6,D1,A2,C3,C4
202510,04T25,148,93,B1,B2,C3,B4,C5,B6,B1,B2,C3,C2
202510,04T25,957,606,C1,C2,B3,B4,C5,A6,B1,B2,A3,C1
202510,04T25,1496,947,A1,B2,B3,A4,C5,A6,B1,B2,B3,C10
202510,04T25,70,44,C1,A2,C3,B4,C5,C6,D1,B2,C3,C5
202510,04T25,517,327,C1,B2,A3,B4,B5,A6,C1,B2,B3,C9
202510,04T25,299,189,C1,A2,C3,A4,B5,B6,B1,D2,C3,C10
202510,04T25,475,300,A1,C2,A3,C4,C5,B6,A1,B2,C3,C1
202510,04T25,1586,1004,B1,B2,A3,A4,C5,C6,D1,A2,A3,C8
202510,04T25,586,371,C1,C2,B3,A4,A5,A6,B1,A2,D3,C4
202510,04T25,250,158,A1,A2,B3,B4,C5,B6,B1,B2,B3,C7
202510,04T25,248,157,A1,B2,A3,C4,C5,B6,B1,A2,C3,C3
202510,04T25,510,323,A1,C2,C3,C4,A5,B6,D1,A2,D3,C1
202510,04T25,1443,913,A1,A2,B3,A4,A5,A6,C1,C2,B3,C6
202510,04T25,1186,751,A1,A2,B3,B4,C5,B6,B1,B2,A3,C1
202510,04T25,1156,732,B1,B2,C3,A4,C5,B6,D1,D2,D3,C2
202510,04T25,542,343,C1,A2,A3,B4,B5,B6,B1,A2,C3,C1
202510,04T25,228,144,C1,A2,A3,A4,A5,C6,B1,C2,A3,C10
202510,04T25,648,410,A1,B2,B3,A4,B5,A6,A1,A2,D3,C9
202510,04T25,29,18,C1,B2,C3,A4,C5,B6,A1,A2,B3,C1
202510,04T25,642,406,C1,A2,A3,B4,B5,B6,A1,B2,C3,C10
202510,04T25,192,121,B1,A2,B3,C4,A5,A6,D1,C2,B3,C3
202510,04T25,315,199,C1,A2,B3,C4,A5,B6,D1,D2,A3,C7
202511,04T25,1032,588,B1,B2,C3,C4,C5,C6,A1,B2,C3,C7
202511,04T25,1103,628,C1,B2,C3,C4,A5,C6,B1,A2,C3,C6
202511,04T25,1109,632,A1,A2,A3,A4,C5,A6,A1,C2,C3,C5
202511,04T25,230,131,B1,A2,A3,B4,B5,C6,B1,C2,A3,C6
202511,04T25,821,467,C1,A2,B3,B4,B5,B6,D1,A2,A3,C6
202511,04T25,2114,1204,C1,A2,A3,A4,A5,C6,A1,C2,D3,C5
202511,04T25,821,467,A1,A2,C3,A4,B5,B6,D1,B2,D3,C7
202511,04T25,1493,851,B1,C2,A3,B4,C5,C6,C1,C2,B3,C7
202511,04T25,108,61,B1,C2,A3,B4,C5,C6,C1,C2,D3,C9
202511,04T25,67,38,B1,B2,C3,C4,B5,C6,D1,A2,A3,C1
202511,04T25,613,349,A1,B2,C3,B4,C5,C6,A1,C2,D3,C1
202511,04T25,1582,901,B1,A2,B3,B4,A5,C6,B1,C2,C3,C4
202511,04T25,2,1,C1,C2,B3,A4,A5,C6,B1,C2,C3,C6
202511,04T25,4239,2416,B1,C2,C3,C4,A5,A6,C1,D2,B3,C10
202511,04T25,3541,2018,A1,B2,A3,A4,A5,A6,D1,A2,A3,C8
202511,04T25,1079,615,A1,C2,B3,A4,B5,B6,C1,A2,B3,C2
202511,04T25,3339,1903,A1,A2,C3,A4,C5,B6,C1,A2,A3,C8
202511,04T25,2137,1218,B1,A2,B3,A4,B5,B6,B1,A2,A3,C4
202511,04T25,764,435,B1,B2,C3,B4,C5,B6,A1,C2,C3,C4
202511,04T25,611,348,C1,C2,C3,A4,A5,B6,C1,C2,D3,C8
202511,04T25,1039,592,B1,A2,B3,B4,A5,A6,C1,D2,D3,C2
202511,04T25,302,172,A1,C2,C3,B4,C5,C6,B1,A2,C3,C7
202511,04T25,48,27,A1,C2,C3,B4,B5,B6,B1,B2,A3,C1
202511,04T25,2616,1491,C1,C2,A3,B4,A5,C6,D1,D2,B3,C5
202511,04T25,3944,2248,A1,B2,C3,C4,C5,C6,D1,A2,C3,C4
